VIN,Stock,Milege,Interior_Color,Exterior_color,Drive_type,Model,Make,Request Info,Photo,Year,Location,Payment,Trim,Price
1GYKPMRK5RZ110190,RZ110190,"20,874",Noir,Argent Silver Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,(650) 844-0198,https://static.cargurus.com/images/forsale/2025/08/19/17/34/2024_cadillac_lyriq-pic-1980311405595706728-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"San Francisco, CA",$645/mo est.,Tech RWD,"$36,499.00"
1GYKPNRL6SZ313027,CS2680,905,Noir With Santorini Blue Accents,Crystal White Tricoat,All-Wheel Drive,LYRIQ,Cadillac,(570) 519-8297,https://static.cargurus.com/images/forsale/2025/09/12/22/41/2025_cadillac_lyriq-pic-8662289246752568059-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2025,"Wilkes Barre, PA","$1,093/mo est.",Luxury 1 AWD,"$62,000.00"
1GYKPSRL4RZ137863,3041,"12,053",,Red,All-Wheel Drive,LYRIQ,Cadillac,(978) 706-6891,https://static.cargurus.com/images/forsale/2025/09/21/04/25/2024_cadillac_lyriq-pic-2375189462764414549-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"Leominster, MA",$812/mo est.,Luxury 3 AWD,"$45,990.00"
1GYKPWRK7SZ314247,E502543L,"1,362","Sky Cool Gray with Santorini Blue accents, Intelux",Argent Silver Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,(844) 933-2952,https://pictures.dealer.com/c/casadecadillaceanholdingshermanoaks/1787/eb33cacf30909365bb0c4cfcf7c104d0x.jpg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2025,"Sherman Oaks, CA","$1,121/mo est.",Sport 2 RWD,"$63,590.00"
1GYKPTRL0SZ305574,P3631,"9,286",Sky Gray W Santorini,Stellar Black Metallic,All-Wheel Drive,LYRIQ,Cadillac,(781) 808-2396,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2025,"Norwood, MA","$1,004/mo est.",Luxury 3 AWD,"$56,951.00"
,,,,,,,,,,,,,,
1GYKPTRK6RZ123220,123220,"17,940",Sky Cool Gray with Santorini Blue accents,Stellar Black Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,(512) 855-2980,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Austin, TX",$707/mo est.,Sport 1 RWD,"$39,990.00"
1GYKPPRL5RZ100849,6L2060U,"26,485",Sky Cool Gray,Argent Silver Metallic,All-Wheel Drive,LYRIQ,Cadillac,(731) 666-8037,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Lexington, TN",$702/mo est.,Luxury 1 AWD,"$39,758.00"
1GYKPSRL8RZ116840,P11115,"7,672",Noir with Santorini Blue accents,Emerald Lake Metallic,All-Wheel Drive,LYRIQ,Cadillac,(734) 212-1038,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Monroe, MI",$848/mo est.,Luxury 3 AWD,"$47,979.00"
1GYKPSRL7RZ136416,PA36416,"7,490",Noir With Santorini Blue Accents,Stellar Black Metallic,All-Wheel Drive,LYRIQ,Cadillac,(410) 397-7716,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Annapolis, MD",$821/mo est.,Luxury 3 AWD,"$46,492.00"
1GYKPSRL6RZ110809,5388973,"9,493",Noir with Santorini Blue accents,Crystal White Tricoat,All-Wheel Drive,LYRIQ,Cadillac,(210) 942-7105,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"San Antonio, TX",$830/mo est.,Luxury 3 AWD,"$46,998.00"
1GYKPWRL2RZ105064,P6637,"9,085","Noir With Santorini Blue Accents, Inteluxe Seat Tr",Stellar Black Metallic,All-Wheel Drive,LYRIQ,Cadillac,(770) 343-4887,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Morrow, GA",$865/mo est.,Sport 3 AWD,"$48,992.00"
1GYKPSRLXRZ104639,GM10971,"1,909",Noir,Stellar Black Metallic,All-Wheel Drive,LYRIQ,Cadillac,(708) 726-8619,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Matteson, IL",$837/mo est.,Luxury 3 AWD,"$47,375.00"
1GYKPSRL9RZ140287,27899798,"13,035",Black,Silver,All-Wheel Drive,LYRIQ,Cadillac,(216) 220-8968,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Warrensville Heights, OH",$795/mo est.,Luxury 3 AWD,"$44,998.00"
1GYKPWRL1SZ316486,E502844L,"2,090","Noir with Santorini Blue accents, Inteluxe seat tr",Stellar Black Metallic,All-Wheel Drive,LYRIQ,Cadillac,(844) 933-2952,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2025,"Sherman Oaks, CA","$1,193/mo est.",Sport 2 AWD,"$67,715.00"
1GYKPSRL8RZ138319,138319P,"13,797",Noir With Santorini Blue Accents,Argent Silver Metallic,All-Wheel Drive,LYRIQ,Cadillac,(828) 383-0768,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Boone, NC",$751/mo est.,Luxury 3 AWD,"$42,499.00"
1GYKPSRL6RZ141137,7550P,"6,519",Noir With Santorini Blue Accents,Argent Silver Metallic,All-Wheel Drive,LYRIQ,Cadillac,(216) 294-3775,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Cleveland, OH",$830/mo est.,Luxury 3 AWD,"$46,993.00"
1GYKPPRL4RZ100938,LLU2886,"25,670",Sky Gray With Santorini Blue Accents,Argent Silver Metallic,All-Wheel Drive,LYRIQ,Cadillac,(215) 999-1865,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Lansdale, PA",$687/mo est.,Luxury 1 AWD,"$38,890.00"
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
1GYKPMRKXRZ102134,RZ102134,"4,755",Noir,Opulent Blue Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,(650) 844-0198,https://static.cargurus.com/images/forsale/2025/08/10/14/08/2024_cadillac_lyriq-pic-4540707927994563895-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"San Francisco, CA",$677/mo est.,Tech RWD,"$38,299.00"
1GYKPTRL5RZ120821,20821A,204,Sky Gray With Santorini Blue Accents,Crystal White Tricoat,All-Wheel Drive,LYRIQ,Cadillac,(951) 904-3363,https://static.cargurus.com/images/forsale/2025/09/12/23/47/2024_cadillac_lyriq-pic-4302120618228033888-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"Riverside, CA",$883/mo est.,Sport 1 AWD,"$49,999.00"
1GYKPTRLXSZ310250,A310250,"2,224",Noir,Crystal White Tricoat,All-Wheel Drive,LYRIQ,Cadillac,(805) 608-2214,https://static.cargurus.com/images/forsale/2025/09/12/22/41/2025_cadillac_lyriq-pic-7395220657187811343-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2025,"Danbury, CT","$1,036/mo est.",Luxury 3 AWD,"$58,755.00"
1GYKPTRL1SZ300934,U14961,"6,582",Noir W/Santorini Blue Accents,Black Metallic,All-Wheel Drive,LYRIQ,Cadillac,(914) 521-3790,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2025,"New Rochelle, NY","$1,005/mo est.",Luxury 3 AWD,"$57,000.00"
1GYKPTRL1RZ130570,RZ130570,"20,363",Sky Gray With Santorini Blue Accents,Celestial Metallic,All-Wheel Drive,LYRIQ,Cadillac,(650) 844-0198,https://static.cargurus.com/images/forsale/2025/08/10/14/08/2024_cadillac_lyriq-pic-1037944651545307528-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"San Francisco, CA",$728/mo est.,Sport 1 AWD,"$41,199.00"
,,,,,,,,,,,,,,
1GYKPURL7SZ300667,B300667A,"2,982",Sky Cool Gray,Crystal White Tricoat,All-Wheel Drive,LYRIQ,Cadillac,(845) 407-9329,https://static.cargurus.com/images/forsale/2025/09/24/01/12/2025_cadillac_lyriq-pic-3838208302145010654-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2025,"Nanuet, NY","$1,057/mo est.",Sport 1 AWD,"$59,990.00"
1GYKPSRLXRZ139150,27759635,"13,421",Black,Gray,All-Wheel Drive,LYRIQ,Cadillac,(216) 220-8968,https://static.cargurus.com/images/forsale/2025/09/30/09/50/2024_cadillac_lyriq-pic-2890683690813313664-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"Warrensville Heights, OH",$795/mo est.,Luxury 3 AWD,"$44,998.00"
1GYKPPRL2PZ003251,P2512,"11,496",Noir,Gray (Satin Steel Metallic),All-Wheel Drive,LYRIQ,Cadillac,(908) 680-0984,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2023,"Budd Lake, NJ",$708/mo est.,Luxury AWD,"$39,995.00"
1GYKPVRL8RZ123725,PU1166A,"18,269",Sky Gray With Santorini Blue Accents,Opulent Blue Metallic,All-Wheel Drive,LYRIQ,Cadillac,(866) 625-0976,https://static.cargurus.com/images/forsale/2025/09/20/17/32/2024_cadillac_lyriq-pic-7357785792333622967-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"Provo, UT",$818/mo est.,Sport 2 AWD,"$46,328.00"
1GYKPRRL4RZ114270,27806247,"9,828",Gray,Blue,All-Wheel Drive,LYRIQ,Cadillac,(334) 309-8586,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Las Vegas, NV",$866/mo est.,Luxury 2 AWD,"$48,998.00"
,,,,,,,,,,,,,,
1GYKPSRLXRZ135681,27759437,"6,925",Black,Silver,All-Wheel Drive,LYRIQ,Cadillac,(469) 995-7016,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Akron, OH",$848/mo est.,Luxury 3 AWD,"$47,998.00"
1GYKPVRL1RZ125476,RZ125476T,"8,489",Sky Cool Gray with Santorini Blue accents,Celestial Metallic,All-Wheel Drive,LYRIQ,Cadillac,(937) 529-0545,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Roseville, CA",$918/mo est.,Sport 2 AWD,"$51,995.00"
1GYKPTRL6RZ104188,P3365,"20,536",Gray,White,All-Wheel Drive,LYRIQ,Cadillac,(585) 332-5493,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Albion, NY",$742/mo est.,Sport 1 AWD,"$42,000.00"
1GYKPPRL7RZ108483,108483,"14,019",Black,White,All-Wheel Drive,LYRIQ,Cadillac,(615) 267-3082,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Hendersonville, TN",$759/mo est.,Luxury 1 AWD,"$42,985.00"
1GYKPTRL2RZ105905,PRT53365,"12,137",Sky Cool Gray,Nimbus Metallic,All-Wheel Drive,LYRIQ,Cadillac,,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Groveport, OH",$702/mo est.,Sport 1 AWD,"$39,759.00"
1GYKPSRL2RZ131785,P2996,"13,362",Noir with Santorini Blue accents,Stellar Black Metallic,All-Wheel Drive,LYRIQ,Cadillac,(847) 383-7295,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Libertyville, IL",$809/mo est.,Luxury 3 AWD,"$45,799.00"
1GYKPTRL6SZ300945,48284,"3,022",Juniper W Sky Gray Accent,Emerald,All-Wheel Drive,LYRIQ,Cadillac,,,2025,"Pittsburgh, PA","$1,057/mo est.",Luxury 3 AWD,"$59,990.00"
1GYKPTRLXSZ302133,P1498,"7,384",Noir With Santorini Blue Accents,Emerald Lake Metallic,All-Wheel Drive,LYRIQ,Cadillac,(317) 406-5034,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2025,"Avon, IN","$1,029/mo est.",Luxury 3 AWD,"$58,364.00"
1GYKPNRK9SZ315555,SZ315555,758,,Emerald Lake Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,(760) 330-2914,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2025,"Carlsbad, CA","$1,070/mo est.",Luxury 1 RWD,"$60,715.00"
1GYKPURK9SZ313203,SZ313203,357,,Argent Silver Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,(760) 330-2914,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2025,"Carlsbad, CA","$1,068/mo est.",Sport 1 RWD,"$60,590.00"
1GYKPPRK0RZ133801,QBT4473A,"20,306",Sky Gray With Santorini Blue Accents,Nimbus Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,(309) 857-7249,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Bloomington, IL",$720/mo est.,Luxury 1 RWD,"$40,750.00"
1GYKPTRL0RZ104610,ES1686,"9,864",Noir With Santorini Blue Accents,Stellar Black Metallic,All-Wheel Drive,LYRIQ,Cadillac,(585) 207-3064,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Farmington, NY",$830/mo est.,Sport 1 AWD,"$46,995.00"
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
1GYKPYRL6SZ302966,P6611,"9,869","Sky Cool Gray With Santorini Blue Accents, Intelux",Stellar Black Metallic,All-Wheel Drive,LYRIQ,Cadillac,(770) 343-4887,https://static.cargurus.com/images/forsale/2025/10/01/19/14/2025_cadillac_lyriq-pic-5072091161092923505-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2025,"Morrow, GA",$942/mo est.,Sport 3 AWD,"$53,422.00"
1GYKPNRK1SZ315422,LY5104,377,H7D Noir Santorini Blue,Radiant Red Tintcoat,Rear-Wheel Drive,LYRIQ,Cadillac,(626) 869-2138,https://static.cargurus.com/images/forsale/2025/08/28/16/02/2025_cadillac_lyriq-pic-8390339492683010866-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2025,"West Covina, CA","$1,081/mo est.",Luxury 1 RWD,"$61,315.00"
1GYKPTRL1RZ108309,452411,"18,238",Sky Cool Gray,Argent Silver Metallic,All-Wheel Drive,LYRIQ,Cadillac,,,2024,"Newport News, VA",$759/mo est.,Sport 1 AWD,"$42,950.00"
1GYKPNRK1SZ317994,LY5118,260,H7D Noir Santorini Blue,Argent Silver Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,(626) 869-2138,https://static.cargurus.com/images/forsale/2025/08/28/16/02/2025_cadillac_lyriq-pic-7887279806079317340-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2025,"West Covina, CA","$1,059/mo est.",Luxury 1 RWD,"$60,090.00"
1GYKPSRK2RZ113567,1151,"13,599",Black NOIR W/ SANTORINI BLUE ACCENTS Vi,Red (Burgundy),Rear-Wheel Drive,LYRIQ,Cadillac,(901) 445-9982,https://static.cargurus.com/images/forsale/2025/06/19/12/21/2024_cadillac_lyriq-pic-5441987322602347074-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"Memphis, TN",$756/mo est.,Luxury 3 RWD,"$42,800.00"
,,,,,,,,,,,,,,
1GYKPSRL6RZ139050,12570,"14,086",NOIR W/SANTORINI BLUE ACC,Black,All-Wheel Drive,LYRIQ,Cadillac,(614) 918-4225,https://static.cargurus.com/images/forsale/2025/09/13/05/37/2024_cadillac_lyriq-pic-867383692359877615-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"Dublin, OH",$777/mo est.,Luxury 3 AWD,"$43,990.00"
1GYKPSRL5RZ135667,27899692,"9,121",Black,Silver,All-Wheel Drive,LYRIQ,Cadillac,(469) 995-7016,https://img2.carmax.com/assets/27899692/image/1.jpg?width=1024&height=768&io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"Akron, OH",$830/mo est.,Luxury 3 AWD,"$46,998.00"
1GYKPNRK3SZ317687,LY5115,337,H7D Noir Santorini Blue,Argent Silver Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,(626) 869-2138,https://static.cargurus.com/images/forsale/2025/10/01/09/00/2025_cadillac_lyriq-pic-8681198045568950099-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2025,"West Covina, CA","$1,063/mo est.",Luxury 1 RWD,"$60,334.00"
1GYKPWRLXSZ300142,X5560A,"11,387",Noir With Santorini Blue Accents,Stellar Black Metallic,All-Wheel Drive,LYRIQ,Cadillac,(847) 512-3044,https://static.cargurus.com/images/forsale/2025/09/19/16/59/2025_cadillac_lyriq-pic-4577924015851997714-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2025,"Libertyville, IL",$982/mo est.,Sport 2 AWD,"$55,742.00"
1GYKPNRK6SZ317991,LY5120,280,H7D Noir Santorini Blue,Argent Silver Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,(626) 869-2138,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2025,"West Covina, CA","$1,059/mo est.",Luxury 1 RWD,"$60,090.00"
,,,,,,,,,,,,,,
1GYKPVRL3RZ123518,J43265A,"9,361",Sky Gray With Santorini Blue Accents,Stellar Black Metallic,All-Wheel Drive,LYRIQ,Cadillac,(866) 436-0917,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Raleigh, NC",$825/mo est.,Sport 2 AWD,"$46,700.00"
1GYKPNRK2SZ306258,TA306258,"4,687",Sky Gray With Santorini Blue Accents,Crystal White Tricoat,Rear-Wheel Drive,LYRIQ,Cadillac,(941) 451-5608,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2025,"Fort Myers, FL",$950/mo est.,Luxury 1 RWD,"$53,900.00"
1GYKPPRL7RZ141029,H25P582,"11,147",Sky Cool Gray,Argent Silver Metallic,All-Wheel Drive,LYRIQ,Cadillac,,,2024,"Clinton Township, MI",$750/mo est.,Luxury 1 AWD,"$42,441.00"
1GYKPPRL7RZ104613,CP27094,"10,584","Sky Cool Gray with Santorini Blue accents, Intelux",Emerald Lake Metallic,All-Wheel Drive,LYRIQ,Cadillac,(401) 298-9994,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Warwick, RI",$830/mo est.,Luxury 1 AWD,"$46,988.00"
1GYKPPRL5RZ110569,PRT53550,"18,646",Sky Cool Gray,Argent Silver Metallic,All-Wheel Drive,LYRIQ,Cadillac,,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Groveport, OH",$723/mo est.,Luxury 1 AWD,"$40,905.00"
1GYKPTRL8RZ100773,WI708306A,"7,445",Noir,Argent Silver Metallic,All-Wheel Drive,LYRIQ,Cadillac,,,2024,"Newport News, VA",$829/mo est.,Sport 1 AWD,"$46,950.00"
1GYKPNRK9SZ316480,SZ316480L,348,NOIR W/ SANTORINI BLUE,Red,Rear-Wheel Drive,LYRIQ,Cadillac,(424) 999-7366,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2025,"Beverly Hills, CA","$1,081/mo est.",Luxury 1 RWD,"$61,315.00"
1GYKPPRKXRZ136351,Z136351,"12,596",Noir With Santorini Blue Accents,Emerald Lake Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,,,2024,"Nanuet, NY",$777/mo est.,Luxury 1 RWD,"$44,000.00"
1GYKPURK9SZ317591,SZ317591L,310,NOIR W/ SANTORINI BLUE,Silver,Rear-Wheel Drive,LYRIQ,Cadillac,(424) 999-7366,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2025,"Beverly Hills, CA","$1,068/mo est.",Sport 1 RWD,"$60,590.00"
1GYKPNRL9SZ304306,B304306A,"2,000",Noir With Santorini Blue Accents,Stellar Black Metallic,All-Wheel Drive,LYRIQ,Cadillac,(845) 407-9329,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2025,"Nanuet, NY","$1,084/mo est.",Luxury 1 AWD,"$61,490.00"
